,ladcd,label,year,quarter,ONS LA Code
1190,2,"(2019, 'Q3', 'E06000015')",2019,Q3,E06000015
1191,1,"(2019, 'Q3', 'E06000017')",2019,Q3,E06000017
1192,1,"(2019, 'Q3', 'E06000018')",2019,Q3,E06000018
1193,1,"(2019, 'Q3', 'E06000019')",2019,Q3,E06000019
1194,1,"(2019, 'Q3', 'E06000023')",2019,Q3,E06000023
1195,2,"(2019, 'Q3', 'E06000025')",2019,Q3,E06000025
1196,2,"(2019, 'Q3', 'E06000030')",2019,Q3,E06000030
1197,1,"(2019, 'Q3', 'E06000035')",2019,Q3,E06000035
1198,1,"(2019, 'Q3', 'E06000042')",2019,Q3,E06000042
1199,1,"(2019, 'Q3', 'E06000044')",2019,Q3,E06000044
1200,2,"(2019, 'Q3', 'E06000054')",2019,Q3,E06000054
1201,1,"(2019, 'Q3', 'E06000055')",2019,Q3,E06000055
1202,1,"(2019, 'Q3', 'E06000056')",2019,Q3,E06000056
1203,1,"(2019, 'Q3', 'E06000057')",2019,Q3,E06000057
1204,1,"(2019, 'Q3', 'E07000007')",2019,Q3,E07000007
1205,9,"(2019, 'Q3', 'E07000034')",2019,Q3,E07000034
1206,1,"(2019, 'Q3', 'E07000044')",2019,Q3,E07000044
1207,2,"(2019, 'Q3', 'E07000046')",2019,Q3,E07000046
1208,1,"(2019, 'Q3', 'E07000050')",2019,Q3,E07000050
1209,1,"(2019, 'Q3', 'E07000053')",2019,Q3,E07000053
1210,1,"(2019, 'Q3', 'E07000061')",2019,Q3,E07000061
1211,1,"(2019, 'Q3', 'E07000069')",2019,Q3,E07000069
1212,1,"(2019, 'Q3', 'E07000070')",2019,Q3,E07000070
1213,1,"(2019, 'Q3', 'E07000072')",2019,Q3,E07000072
1214,1,"(2019, 'Q3', 'E07000085')",2019,Q3,E07000085
1215,1,"(2019, 'Q3', 'E07000088')",2019,Q3,E07000088
1216,1,"(2019, 'Q3', 'E07000103')",2019,Q3,E07000103
1217,2,"(2019, 'Q3', 'E07000128')",2019,Q3,E07000128
1218,1,"(2019, 'Q3', 'E07000142')",2019,Q3,E07000142
1219,2,"(2019, 'Q3', 'E07000143')",2019,Q3,E07000143
1220,1,"(2019, 'Q3', 'E07000173')",2019,Q3,E07000173
1221,1,"(2019, 'Q3', 'E07000174')",2019,Q3,E07000174
1222,5,"(2019, 'Q3', 'E07000176')",2019,Q3,E07000176
1223,1,"(2019, 'Q3', 'E07000177')",2019,Q3,E07000177
1224,1,"(2019, 'Q3', 'E07000187')",2019,Q3,E07000187
1225,1,"(2019, 'Q3', 'E07000196')",2019,Q3,E07000196
1226,1,"(2019, 'Q3', 'E07000200')",2019,Q3,E07000200
1227,1,"(2019, 'Q3', 'E07000204')",2019,Q3,E07000204
1228,1,"(2019, 'Q3', 'E07000207')",2019,Q3,E07000207
1229,1,"(2019, 'Q3', 'E07000211')",2019,Q3,E07000211
1230,2,"(2019, 'Q3', 'E07000216')",2019,Q3,E07000216
1231,1,"(2019, 'Q3', 'E07000229')",2019,Q3,E07000229
1232,1,"(2019, 'Q3', 'E07000241')",2019,Q3,E07000241
1233,1,"(2019, 'Q3', 'E08000001')",2019,Q3,E08000001
1234,1,"(2019, 'Q3', 'E08000003')",2019,Q3,E08000003
1235,2,"(2019, 'Q3', 'E08000006')",2019,Q3,E08000006
1236,1,"(2019, 'Q3', 'E08000013')",2019,Q3,E08000013
1237,3,"(2019, 'Q3', 'E08000024')",2019,Q3,E08000024
1238,18,"(2019, 'Q3', 'E08000026')",2019,Q3,E08000026
1239,1,"(2019, 'Q3', 'E08000027')",2019,Q3,E08000027
1240,2,"(2019, 'Q3', 'E08000030')",2019,Q3,E08000030
1241,2,"(2019, 'Q3', 'E08000032')",2019,Q3,E08000032
1242,3,"(2019, 'Q3', 'E08000033')",2019,Q3,E08000033
1243,5,"(2019, 'Q3', 'E08000035')",2019,Q3,E08000035
1244,1,"(2019, 'Q3', 'E08000037')",2019,Q3,E08000037
1245,1,"(2019, 'Q3', 'E09000004')",2019,Q3,E09000004
1246,1,"(2019, 'Q3', 'E09000007')",2019,Q3,E09000007
1247,1,"(2019, 'Q3', 'E09000008')",2019,Q3,E09000008
1248,1,"(2019, 'Q3', 'E09000010')",2019,Q3,E09000010
1249,1,"(2019, 'Q3', 'E09000019')",2019,Q3,E09000019
1250,68,"(2019, 'Q3', 'E09000020')",2019,Q3,E09000020
1251,10,"(2019, 'Q3', 'E09000026')",2019,Q3,E09000026
1252,55,"(2019, 'Q3', 'E09000031')",2019,Q3,E09000031
1253,252,"(2019, 'Q3', 'E09000033')",2019,Q3,E09000033
1254,5,"(2019, 'Q3', 'S12000010')",2019,Q3,S12000010
1255,2,"(2019, 'Q3', 'S12000011')",2019,Q3,S12000011
1256,2,"(2019, 'Q3', 'S12000019')",2019,Q3,S12000019
1257,2,"(2019, 'Q3', 'S12000021')",2019,Q3,S12000021
1258,1,"(2019, 'Q3', 'W06000001')",2019,Q3,W06000001
1259,1,"(2019, 'Q3', 'W06000002')",2019,Q3,W06000002
1260,2,"(2019, 'Q3', 'W06000004')",2019,Q3,W06000004
1261,1,"(2019, 'Q3', 'W06000005')",2019,Q3,W06000005
1262,1,"(2019, 'Q3', 'W06000008')",2019,Q3,W06000008
1263,8,"(2019, 'Q3', 'W06000015')",2019,Q3,W06000015
1264,1,"(2019, 'Q3', 'W06000020')",2019,Q3,W06000020
1265,2,"(2019, 'Q4', 'E06000002')",2019,Q4,E06000002
1266,2,"(2019, 'Q4', 'E06000004')",2019,Q4,E06000004
1267,2,"(2019, 'Q4', 'E06000012')",2019,Q4,E06000012
1268,2,"(2019, 'Q4', 'E06000015')",2019,Q4,E06000015
1269,1,"(2019, 'Q4', 'E06000019')",2019,Q4,E06000019
1270,20,"(2019, 'Q4', 'E06000023')",2019,Q4,E06000023
1271,1,"(2019, 'Q4', 'E06000024')",2019,Q4,E06000024
1272,1,"(2019, 'Q4', 'E06000025')",2019,Q4,E06000025
1273,6,"(2019, 'Q4', 'E06000026')",2019,Q4,E06000026
1274,2,"(2019, 'Q4', 'E06000032')",2019,Q4,E06000032
1275,27,"(2019, 'Q4', 'E06000037')",2019,Q4,E06000037
1276,2,"(2019, 'Q4', 'E06000038')",2019,Q4,E06000038
1277,36,"(2019, 'Q4', 'E06000044')",2019,Q4,E06000044
1278,2,"(2019, 'Q4', 'E06000047')",2019,Q4,E06000047
1279,3,"(2019, 'Q4', 'E06000049')",2019,Q4,E06000049
1280,2,"(2019, 'Q4', 'E06000051')",2019,Q4,E06000051
1281,2,"(2019, 'Q4', 'E06000057')",2019,Q4,E06000057
1282,1,"(2019, 'Q4', 'E07000005')",2019,Q4,E07000005
1283,2,"(2019, 'Q4', 'E07000032')",2019,Q4,E07000032
1284,1,"(2019, 'Q4', 'E07000033')",2019,Q4,E07000033
1285,1,"(2019, 'Q4', 'E07000034')",2019,Q4,E07000034
1286,1,"(2019, 'Q4', 'E07000037')",2019,Q4,E07000037
1287,1,"(2019, 'Q4', 'E07000040')",2019,Q4,E07000040
1288,2,"(2019, 'Q4', 'E07000048')",2019,Q4,E07000048
1289,1,"(2019, 'Q4', 'E07000078')",2019,Q4,E07000078
1290,1,"(2019, 'Q4', 'E07000081')",2019,Q4,E07000081
1291,1,"(2019, 'Q4', 'E07000099')",2019,Q4,E07000099
1292,1,"(2019, 'Q4', 'E07000110')",2019,Q4,E07000110
1293,8,"(2019, 'Q4', 'E07000126')",2019,Q4,E07000126
1294,1,"(2019, 'Q4', 'E07000127')",2019,Q4,E07000127
1295,2,"(2019, 'Q4', 'E07000131')",2019,Q4,E07000131
1296,1,"(2019, 'Q4', 'E07000137')",2019,Q4,E07000137
1297,1,"(2019, 'Q4', 'E07000146')",2019,Q4,E07000146
1298,1,"(2019, 'Q4', 'E07000147')",2019,Q4,E07000147
1299,1,"(2019, 'Q4', 'E07000149')",2019,Q4,E07000149
1300,1,"(2019, 'Q4', 'E07000154')",2019,Q4,E07000154
1301,2,"(2019, 'Q4', 'E07000155')",2019,Q4,E07000155
1302,2,"(2019, 'Q4', 'E07000171')",2019,Q4,E07000171
1303,1,"(2019, 'Q4', 'E07000172')",2019,Q4,E07000172
1304,27,"(2019, 'Q4', 'E07000178')",2019,Q4,E07000178
1305,1,"(2019, 'Q4', 'E07000187')",2019,Q4,E07000187
1306,1,"(2019, 'Q4', 'E07000188')",2019,Q4,E07000188
1307,3,"(2019, 'Q4', 'E07000189')",2019,Q4,E07000189
1308,1,"(2019, 'Q4', 'E07000204')",2019,Q4,E07000204
1309,1,"(2019, 'Q4', 'E07000222')",2019,Q4,E07000222
1310,2,"(2019, 'Q4', 'E07000238')",2019,Q4,E07000238
1311,1,"(2019, 'Q4', 'E07000241')",2019,Q4,E07000241
1312,1,"(2019, 'Q4', 'E08000004')",2019,Q4,E08000004
1313,1,"(2019, 'Q4', 'E08000005')",2019,Q4,E08000005
1314,1,"(2019, 'Q4', 'E08000007')",2019,Q4,E08000007
1315,1,"(2019, 'Q4', 'E08000008')",2019,Q4,E08000008
1316,1,"(2019, 'Q4', 'E08000010')",2019,Q4,E08000010
1317,69,"(2019, 'Q4', 'E08000012')",2019,Q4,E08000012
1318,1,"(2019, 'Q4', 'E08000014')",2019,Q4,E08000014
1319,2,"(2019, 'Q4', 'E08000019')",2019,Q4,E08000019
1320,2,"(2019, 'Q4', 'E08000022')",2019,Q4,E08000022
1321,6,"(2019, 'Q4', 'E08000023')",2019,Q4,E08000023
1322,1,"(2019, 'Q4', 'E08000028')",2019,Q4,E08000028
1323,1,"(2019, 'Q4', 'E08000029')",2019,Q4,E08000029
1324,1,"(2019, 'Q4', 'E08000031')",2019,Q4,E08000031
1325,1,"(2019, 'Q4', 'E08000032')",2019,Q4,E08000032
1326,1,"(2019, 'Q4', 'E08000036')",2019,Q4,E08000036
1327,1,"(2019, 'Q4', 'E09000002')",2019,Q4,E09000002
1328,84,"(2019, 'Q4', 'E09000005')",2019,Q4,E09000005
1329,84,"(2019, 'Q4', 'E09000007')",2019,Q4,E09000007
1330,66,"(2019, 'Q4', 'E09000009')",2019,Q4,E09000009
1331,1,"(2019, 'Q4', 'E09000010')",2019,Q4,E09000010
1332,21,"(2019, 'Q4', 'E09000011')",2019,Q4,E09000011
1333,62,"(2019, 'Q4', 'E09000012')",2019,Q4,E09000012
1334,70,"(2019, 'Q4', 'E09000013')",2019,Q4,E09000013
1335,77,"(2019, 'Q4', 'E09000018')",2019,Q4,E09000018
1336,60,"(2019, 'Q4', 'E09000019')",2019,Q4,E09000019
1337,138,"(2019, 'Q4', 'E09000020')",2019,Q4,E09000020
1338,125,"(2019, 'Q4', 'E09000022')",2019,Q4,E09000022
1339,180,"(2019, 'Q4', 'E09000027')",2019,Q4,E09000027
1340,100,"(2019, 'Q4', 'E09000028')",2019,Q4,E09000028
1341,20,"(2019, 'Q4', 'E09000030')",2019,Q4,E09000030
1342,5,"(2019, 'Q4', 'E09000031')",2019,Q4,E09000031
1343,228,"(2019, 'Q4', 'E09000032')",2019,Q4,E09000032
1344,28,"(2019, 'Q4', 'E09000033')",2019,Q4,E09000033
1345,1,"(2019, 'Q4', 'S12000019')",2019,Q4,S12000019
1346,1,"(2019, 'Q4', 'S12000021')",2019,Q4,S12000021
1347,1,"(2019, 'Q4', 'S12000040')",2019,Q4,S12000040
1348,1,"(2019, 'Q4', 'S12000046')",2019,Q4,S12000046
1349,1,"(2019, 'Q4', 'W06000002')",2019,Q4,W06000002
1350,1,"(2020, 'Q1', 'E06000001')",2020,Q1,E06000001
1351,1,"(2020, 'Q1', 'E06000004')",2020,Q1,E06000004
1352,2,"(2020, 'Q1', 'E06000006')",2020,Q1,E06000006
1353,5,"(2020, 'Q1', 'E06000007')",2020,Q1,E06000007
1354,3,"(2020, 'Q1', 'E06000008')",2020,Q1,E06000008
1355,4,"(2020, 'Q1', 'E06000009')",2020,Q1,E06000009
1356,1,"(2020, 'Q1', 'E06000010')",2020,Q1,E06000010
1357,2,"(2020, 'Q1', 'E06000011')",2020,Q1,E06000011
1358,2,"(2020, 'Q1', 'E06000022')",2020,Q1,E06000022
1359,3,"(2020, 'Q1', 'E06000023')",2020,Q1,E06000023
1360,6,"(2020, 'Q1', 'E06000024')",2020,Q1,E06000024
1361,1,"(2020, 'Q1', 'E06000025')",2020,Q1,E06000025
1362,4,"(2020, 'Q1', 'E06000026')",2020,Q1,E06000026
1363,1,"(2020, 'Q1', 'E06000027')",2020,Q1,E06000027
1364,2,"(2020, 'Q1', 'E06000030')",2020,Q1,E06000030
1365,2,"(2020, 'Q1', 'E06000031')",2020,Q1,E06000031
1366,1,"(2020, 'Q1', 'E06000033')",2020,Q1,E06000033
1367,1,"(2020, 'Q1', 'E06000035')",2020,Q1,E06000035
1368,1,"(2020, 'Q1', 'E06000036')",2020,Q1,E06000036
1369,8,"(2020, 'Q1', 'E06000037')",2020,Q1,E06000037
1370,1,"(2020, 'Q1', 'E06000038')",2020,Q1,E06000038
1371,1,"(2020, 'Q1', 'E06000042')",2020,Q1,E06000042
1372,99,"(2020, 'Q1', 'E06000043')",2020,Q1,E06000043
1373,1,"(2020, 'Q1', 'E06000045')",2020,Q1,E06000045
1374,1,"(2020, 'Q1', 'E06000046')",2020,Q1,E06000046
1375,3,"(2020, 'Q1', 'E06000049')",2020,Q1,E06000049
1376,2,"(2020, 'Q1', 'E06000050')",2020,Q1,E06000050
1377,1,"(2020, 'Q1', 'E06000052')",2020,Q1,E06000052
1378,1,"(2020, 'Q1', 'E07000004')",2020,Q1,E07000004
1379,1,"(2020, 'Q1', 'E07000006')",2020,Q1,E07000006
1380,1,"(2020, 'Q1', 'E07000007')",2020,Q1,E07000007
1381,2,"(2020, 'Q1', 'E07000012')",2020,Q1,E07000012
1382,1,"(2020, 'Q1', 'E07000029')",2020,Q1,E07000029
1383,1,"(2020, 'Q1', 'E07000030')",2020,Q1,E07000030
1384,1,"(2020, 'Q1', 'E07000031')",2020,Q1,E07000031
1385,2,"(2020, 'Q1', 'E07000034')",2020,Q1,E07000034
1386,12,"(2020, 'Q1', 'E07000035')",2020,Q1,E07000035
1387,1,"(2020, 'Q1', 'E07000036')",2020,Q1,E07000036
1388,9,"(2020, 'Q1', 'E07000037')",2020,Q1,E07000037
1389,1,"(2020, 'Q1', 'E07000039')",2020,Q1,E07000039
1390,2,"(2020, 'Q1', 'E07000041')",2020,Q1,E07000041
1391,2,"(2020, 'Q1', 'E07000081')",2020,Q1,E07000081
1392,1,"(2020, 'Q1', 'E07000083')",2020,Q1,E07000083
1393,7,"(2020, 'Q1', 'E07000084')",2020,Q1,E07000084
1394,2,"(2020, 'Q1', 'E07000085')",2020,Q1,E07000085
1395,2,"(2020, 'Q1', 'E07000086')",2020,Q1,E07000086
1396,1,"(2020, 'Q1', 'E07000087')",2020,Q1,E07000087
1397,1,"(2020, 'Q1', 'E07000089')",2020,Q1,E07000089
1398,3,"(2020, 'Q1', 'E07000090')",2020,Q1,E07000090
1399,2,"(2020, 'Q1', 'E07000091')",2020,Q1,E07000091
1400,3,"(2020, 'Q1', 'E07000093')",2020,Q1,E07000093
1401,8,"(2020, 'Q1', 'E07000094')",2020,Q1,E07000094
1402,1,"(2020, 'Q1', 'E07000102')",2020,Q1,E07000102
1403,1,"(2020, 'Q1', 'E07000106')",2020,Q1,E07000106
1404,6,"(2020, 'Q1', 'E07000107')",2020,Q1,E07000107
1405,1,"(2020, 'Q1', 'E07000110')",2020,Q1,E07000110
1406,1,"(2020, 'Q1', 'E07000116')",2020,Q1,E07000116
1407,2,"(2020, 'Q1', 'E07000117')",2020,Q1,E07000117
1408,6,"(2020, 'Q1', 'E07000118')",2020,Q1,E07000118
1409,3,"(2020, 'Q1', 'E07000120')",2020,Q1,E07000120
1410,1,"(2020, 'Q1', 'E07000121')",2020,Q1,E07000121
1411,4,"(2020, 'Q1', 'E07000123')",2020,Q1,E07000123
1412,17,"(2020, 'Q1', 'E07000126')",2020,Q1,E07000126
1413,4,"(2020, 'Q1', 'E07000129')",2020,Q1,E07000129
1414,17,"(2020, 'Q1', 'E07000130')",2020,Q1,E07000130
1415,2,"(2020, 'Q1', 'E07000132')",2020,Q1,E07000132
1416,1,"(2020, 'Q1', 'E07000137')",2020,Q1,E07000137
1417,1,"(2020, 'Q1', 'E07000141')",2020,Q1,E07000141
1418,2,"(2020, 'Q1', 'E07000147')",2020,Q1,E07000147
1419,1,"(2020, 'Q1', 'E07000149')",2020,Q1,E07000149
1420,1,"(2020, 'Q1', 'E07000164')",2020,Q1,E07000164
1421,1,"(2020, 'Q1', 'E07000165')",2020,Q1,E07000165
1422,1,"(2020, 'Q1', 'E07000167')",2020,Q1,E07000167
1423,1,"(2020, 'Q1', 'E07000171')",2020,Q1,E07000171
1424,1,"(2020, 'Q1', 'E07000174')",2020,Q1,E07000174
1425,2,"(2020, 'Q1', 'E07000175')",2020,Q1,E07000175
1426,7,"(2020, 'Q1', 'E07000178')",2020,Q1,E07000178
1427,1,"(2020, 'Q1', 'E07000179')",2020,Q1,E07000179
1428,1,"(2020, 'Q1', 'E07000181')",2020,Q1,E07000181
1429,2,"(2020, 'Q1', 'E07000189')",2020,Q1,E07000189
1430,1,"(2020, 'Q1', 'E07000192')",2020,Q1,E07000192
1431,1,"(2020, 'Q1', 'E07000196')",2020,Q1,E07000196
1432,1,"(2020, 'Q1', 'E07000205')",2020,Q1,E07000205
1433,1,"(2020, 'Q1', 'E07000207')",2020,Q1,E07000207
1434,1,"(2020, 'Q1', 'E07000209')",2020,Q1,E07000209
1435,1,"(2020, 'Q1', 'E07000211')",2020,Q1,E07000211
1436,6,"(2020, 'Q1', 'E07000212')",2020,Q1,E07000212
1437,1,"(2020, 'Q1', 'E07000215')",2020,Q1,E07000215
1438,1,"(2020, 'Q1', 'E07000221')",2020,Q1,E07000221
1439,2,"(2020, 'Q1', 'E07000223')",2020,Q1,E07000223
1440,1,"(2020, 'Q1', 'E07000224')",2020,Q1,E07000224
1441,1,"(2020, 'Q1', 'E07000227')",2020,Q1,E07000227
1442,1,"(2020, 'Q1', 'E07000236')",2020,Q1,E07000236
1443,2,"(2020, 'Q1', 'E07000239')",2020,Q1,E07000239
1444,1,"(2020, 'Q1', 'E07000240')",2020,Q1,E07000240
1445,1,"(2020, 'Q1', 'E07000241')",2020,Q1,E07000241
1446,3,"(2020, 'Q1', 'E08000003')",2020,Q1,E08000003
1447,2,"(2020, 'Q1', 'E08000004')",2020,Q1,E08000004
1448,1,"(2020, 'Q1', 'E08000006')",2020,Q1,E08000006
1449,2,"(2020, 'Q1', 'E08000007')",2020,Q1,E08000007
1450,3,"(2020, 'Q1', 'E08000010')",2020,Q1,E08000010
1451,1,"(2020, 'Q1', 'E08000011')",2020,Q1,E08000011
1452,11,"(2020, 'Q1', 'E08000012')",2020,Q1,E08000012
1453,1,"(2020, 'Q1', 'E08000013')",2020,Q1,E08000013
1454,1,"(2020, 'Q1', 'E08000017')",2020,Q1,E08000017
1455,16,"(2020, 'Q1', 'E08000018')",2020,Q1,E08000018
1456,1,"(2020, 'Q1', 'E08000021')",2020,Q1,E08000021
1457,3,"(2020, 'Q1', 'E08000022')",2020,Q1,E08000022
1458,2,"(2020, 'Q1', 'E08000025')",2020,Q1,E08000025
1459,76,"(2020, 'Q1', 'E08000026')",2020,Q1,E08000026
1460,1,"(2020, 'Q1', 'E08000030')",2020,Q1,E08000030
1461,10,"(2020, 'Q1', 'E08000032')",2020,Q1,E08000032
1462,3,"(2020, 'Q1', 'E08000034')",2020,Q1,E08000034
1463,2,"(2020, 'Q1', 'E08000035')",2020,Q1,E08000035
1464,3,"(2020, 'Q1', 'E08000036')",2020,Q1,E08000036
1465,2,"(2020, 'Q1', 'E08000037')",2020,Q1,E08000037
1466,1,"(2020, 'Q1', 'E09000002')",2020,Q1,E09000002
1467,1,"(2020, 'Q1', 'E09000003')",2020,Q1,E09000003
1468,1,"(2020, 'Q1', 'E09000004')",2020,Q1,E09000004
1469,1,"(2020, 'Q1', 'E09000005')",2020,Q1,E09000005
1470,1,"(2020, 'Q1', 'E09000006')",2020,Q1,E09000006
1471,5,"(2020, 'Q1', 'E09000007')",2020,Q1,E09000007
1472,2,"(2020, 'Q1', 'E09000008')",2020,Q1,E09000008
1473,4,"(2020, 'Q1', 'E09000009')",2020,Q1,E09000009
1474,1,"(2020, 'Q1', 'E09000010')",2020,Q1,E09000010
1475,2,"(2020, 'Q1', 'E09000011')",2020,Q1,E09000011
1476,6,"(2020, 'Q1', 'E09000013')",2020,Q1,E09000013
1477,1,"(2020, 'Q1', 'E09000014')",2020,Q1,E09000014
1478,13,"(2020, 'Q1', 'E09000017')",2020,Q1,E09000017
1479,3,"(2020, 'Q1', 'E09000018')",2020,Q1,E09000018
1480,5,"(2020, 'Q1', 'E09000019')",2020,Q1,E09000019
1481,2,"(2020, 'Q1', 'E09000022')",2020,Q1,E09000022
1482,1,"(2020, 'Q1', 'E09000025')",2020,Q1,E09000025
1483,9,"(2020, 'Q1', 'E09000027')",2020,Q1,E09000027
1484,2,"(2020, 'Q1', 'E09000028')",2020,Q1,E09000028
1485,1,"(2020, 'Q1', 'E09000030')",2020,Q1,E09000030
1486,2,"(2020, 'Q1', 'E09000031')",2020,Q1,E09000031
1487,2,"(2020, 'Q1', 'E09000032')",2020,Q1,E09000032
1488,9,"(2020, 'Q1', 'E09000033')",2020,Q1,E09000033
1489,1,"(2020, 'Q1', 'S12000006')",2020,Q1,S12000006
1490,1,"(2020, 'Q1', 'S12000010')",2020,Q1,S12000010
1491,1,"(2020, 'Q1', 'S12000033')",2020,Q1,S12000033
1492,1,"(2020, 'Q1', 'S12000036')",2020,Q1,S12000036
1493,1,"(2020, 'Q1', 'S12000046')",2020,Q1,S12000046
1494,1,"(2020, 'Q1', 'S12000048')",2020,Q1,S12000048
1495,4,"(2020, 'Q1', 'W06000001')",2020,Q1,W06000001
1496,3,"(2020, 'Q1', 'W06000004')",2020,Q1,W06000004
1497,1,"(2020, 'Q1', 'W06000008')",2020,Q1,W06000008
1498,1,"(2020, 'Q1', 'W06000009')",2020,Q1,W06000009
1499,1,"(2020, 'Q1', 'W06000012')",2020,Q1,W06000012
1500,2,"(2020, 'Q1', 'W06000015')",2020,Q1,W06000015
1501,2,"(2020, 'Q1', 'W06000018')",2020,Q1,W06000018
1502,1,"(2020, 'Q1', 'W06000024')",2020,Q1,W06000024
1503,3,"(2020, 'Q2', 'E06000001')",2020,Q2,E06000001
1504,3,"(2020, 'Q2', 'E06000002')",2020,Q2,E06000002
1505,7,"(2020, 'Q2', 'E06000003')",2020,Q2,E06000003
1506,38,"(2020, 'Q2', 'E06000004')",2020,Q2,E06000004
1507,11,"(2020, 'Q2', 'E06000005')",2020,Q2,E06000005
1508,3,"(2020, 'Q2', 'E06000006')",2020,Q2,E06000006
1509,44,"(2020, 'Q2', 'E06000007')",2020,Q2,E06000007
1510,1,"(2020, 'Q2', 'E06000009')",2020,Q2,E06000009
1511,1,"(2020, 'Q2', 'E06000010')",2020,Q2,E06000010
1512,1,"(2020, 'Q2', 'E06000011')",2020,Q2,E06000011
1513,5,"(2020, 'Q2', 'E06000012')",2020,Q2,E06000012
1514,1,"(2020, 'Q2', 'E06000013')",2020,Q2,E06000013
1515,26,"(2020, 'Q2', 'E06000014')",2020,Q2,E06000014
1516,37,"(2020, 'Q2', 'E06000015')",2020,Q2,E06000015
1517,6,"(2020, 'Q2', 'E06000016')",2020,Q2,E06000016
1518,5,"(2020, 'Q2', 'E06000017')",2020,Q2,E06000017
1519,114,"(2020, 'Q2', 'E06000018')",2020,Q2,E06000018
1520,17,"(2020, 'Q2', 'E06000019')",2020,Q2,E06000019
1521,5,"(2020, 'Q2', 'E06000020')",2020,Q2,E06000020
1522,10,"(2020, 'Q2', 'E06000021')",2020,Q2,E06000021
1523,4,"(2020, 'Q2', 'E06000022')",2020,Q2,E06000022
1524,51,"(2020, 'Q2', 'E06000023')",2020,Q2,E06000023
1525,13,"(2020, 'Q2', 'E06000024')",2020,Q2,E06000024
1526,8,"(2020, 'Q2', 'E06000025')",2020,Q2,E06000025
1527,2,"(2020, 'Q2', 'E06000026')",2020,Q2,E06000026
1528,9,"(2020, 'Q2', 'E06000028')",2020,Q2,E06000028
1529,12,"(2020, 'Q2', 'E06000029')",2020,Q2,E06000029
1530,21,"(2020, 'Q2', 'E06000030')",2020,Q2,E06000030
1531,5,"(2020, 'Q2', 'E06000031')",2020,Q2,E06000031
1532,17,"(2020, 'Q2', 'E06000032')",2020,Q2,E06000032
1533,5,"(2020, 'Q2', 'E06000034')",2020,Q2,E06000034
1534,3,"(2020, 'Q2', 'E06000035')",2020,Q2,E06000035
1535,13,"(2020, 'Q2', 'E06000036')",2020,Q2,E06000036
1536,2,"(2020, 'Q2', 'E06000037')",2020,Q2,E06000037
1537,7,"(2020, 'Q2', 'E06000038')",2020,Q2,E06000038
1538,19,"(2020, 'Q2', 'E06000039')",2020,Q2,E06000039
1539,3,"(2020, 'Q2', 'E06000040')",2020,Q2,E06000040
1540,8,"(2020, 'Q2', 'E06000041')",2020,Q2,E06000041
1541,140,"(2020, 'Q2', 'E06000042')",2020,Q2,E06000042
1542,28,"(2020, 'Q2', 'E06000043')",2020,Q2,E06000043
1543,8,"(2020, 'Q2', 'E06000044')",2020,Q2,E06000044
1544,3,"(2020, 'Q2', 'E06000045')",2020,Q2,E06000045
1545,5,"(2020, 'Q2', 'E06000046')",2020,Q2,E06000046
1546,40,"(2020, 'Q2', 'E06000047')",2020,Q2,E06000047
1547,14,"(2020, 'Q2', 'E06000049')",2020,Q2,E06000049
1548,4,"(2020, 'Q2', 'E06000050')",2020,Q2,E06000050
1549,13,"(2020, 'Q2', 'E06000051')",2020,Q2,E06000051
1550,17,"(2020, 'Q2', 'E06000052')",2020,Q2,E06000052
1551,3,"(2020, 'Q2', 'E06000054')",2020,Q2,E06000054
1552,14,"(2020, 'Q2', 'E06000055')",2020,Q2,E06000055
1553,9,"(2020, 'Q2', 'E06000056')",2020,Q2,E06000056
1554,63,"(2020, 'Q2', 'E06000057')",2020,Q2,E06000057
1555,11,"(2020, 'Q2', 'E07000004')",2020,Q2,E07000004
1556,4,"(2020, 'Q2', 'E07000005')",2020,Q2,E07000005
1557,6,"(2020, 'Q2', 'E07000006')",2020,Q2,E07000006
1558,8,"(2020, 'Q2', 'E07000007')",2020,Q2,E07000007
1559,5,"(2020, 'Q2', 'E07000008')",2020,Q2,E07000008
1560,4,"(2020, 'Q2', 'E07000011')",2020,Q2,E07000011
1561,13,"(2020, 'Q2', 'E07000012')",2020,Q2,E07000012
1562,2,"(2020, 'Q2', 'E07000026')",2020,Q2,E07000026
1563,4,"(2020, 'Q2', 'E07000028')",2020,Q2,E07000028
1564,3,"(2020, 'Q2', 'E07000030')",2020,Q2,E07000030
1565,3,"(2020, 'Q2', 'E07000031')",2020,Q2,E07000031
1566,3,"(2020, 'Q2', 'E07000032')",2020,Q2,E07000032
1567,7,"(2020, 'Q2', 'E07000033')",2020,Q2,E07000033
1568,15,"(2020, 'Q2', 'E07000034')",2020,Q2,E07000034
1569,10,"(2020, 'Q2', 'E07000035')",2020,Q2,E07000035
1570,6,"(2020, 'Q2', 'E07000036')",2020,Q2,E07000036
1571,1,"(2020, 'Q2', 'E07000037')",2020,Q2,E07000037
1572,3,"(2020, 'Q2', 'E07000038')",2020,Q2,E07000038
1573,2,"(2020, 'Q2', 'E07000039')",2020,Q2,E07000039
1574,2,"(2020, 'Q2', 'E07000041')",2020,Q2,E07000041
1575,3,"(2020, 'Q2', 'E07000043')",2020,Q2,E07000043
1576,1,"(2020, 'Q2', 'E07000044')",2020,Q2,E07000044
1577,2,"(2020, 'Q2', 'E07000045')",2020,Q2,E07000045
